Ticker,VolWeek,VolNextWeek,VolNext2Week,NbWeek
EVRG,0.19135512279421307,0.1913551227942131,0.19135512279421307,106
EPAM,0.3327997742567213,0.4251106842996528,0.4251106842997432,106
DOC,0.2595212241788537,0.265121266618094,0.2652053424271006,106
APTV,0.3115384545053568,0.3476794581864628,0.3476794581865031,106
RVTY,0.27465113871238506,0.2878238089974194,0.2880193253170906,106
AMCR,0.1921934465330265,0.20212569170203476,0.20219819261352467,106
JBHT,0.25217431749051616,0.25217431749051616,0.2521743174905162,106
MRNA,0.4937687542743874,0.5765641370647576,0.5835113337883786,106
POOL,0.27682696085637115,0.2886614556116687,0.2927653666968979,106
ROL,0.19909023098867537,0.22530374173368437,0.22558868759939316,106
UDR,0.19808408444786083,0.22451657770079303,0.22489572342530512,106
KMX,0.299372022131994,0.3258486853687375,0.3396699877393688,106
CAG,0.18844375057707471,0.19617494117178694,0.19624555790461412,106
JKHY,0.182678395214837,0.18864626537065304,0.18991004834304878,106
HST,0.23607631356707123,0.25975262616207406,0.2607104433225789,106
SWK,0.31854932914818573,0.3200073156332189,0.3213072037517466,106
JNPR,0.11320103481164197,0.18087100216686552,0.1961639298668704,106
CPT,0.21262849941862183,0.21806909839128094,0.2188084209246994,106
CHRW,0.21484290045177626,0.27024010787008357,0.2702401078701475,106
REG,0.18799712714502378,0.19557399197845374,0.19570300482429961,106
NCLH,0.5234585945560273,0.5234585945560273,0.5234585945560273,106
DAY,0.318483721171175,0.34234044662891483,0.3472864384732141,106
SJM,0.20875054876804724,0.2168591350742889,0.21866491574684854,106
TECH,0.32658497648103957,0.35461384062485274,0.35461384062488405,106
ALLE,0.25139640565667165,0.2513964056713315,0.25139640567407623,106
NDSN,0.22434473643339653,0.2492940530413151,0.24929405304398927,106
BG,0.2206526665987454,0.24041775804746032,0.24041775804748247,106
INCY,0.27877802740566465,0.3070522826305342,0.3069523238666433,106
FOXA,0.20524352404570673,0.20524352404570678,0.20524352404570675,106
AIZ,0.1940844929207448,0.2254584712496086,0.22952618652595344,106
BXP,0.33108818489047626,0.3773502996413564,0.37735029964159095,106
IPG,0.243034158335498,0.2669835647503557,0.26698356475037566,106
EMN,0.23535057914070218,0.23535057914070218,0.23535057914070212,106
UHS,0.261180587132789,0.3125628928786771,0.3125709325014437,106
NWSA,0.2059434328677255,0.24044493427794983,0.24320175049977297,106
ALB,0.48349261471211274,0.4975719428267948,0.49757194282681033,106
ERIE,0.20877371656671992,0.2974305277704387,0.30604807634951997,106
TAP,0.1993417312655126,0.2184331518095977,0.22155234695206708,106
PAYC,0.3149273485625402,0.4619464922253615,0.4619464922255432,106
PNW,0.19191923204715736,0.19191923204715736,0.1919192320471573,106
ENPH,0.6182867977522193,0.657133183530363,0.6571331835304062,106
LKQ,0.1846257751481379,0.2387920826870382,0.23881905609270768,106
CRL,0.3016625050078665,0.3561474541353398,0.3598054925009634,106
GNRC,0.42053246286185486,0.47635504285004726,0.47635504285010954,106
AES,0.36383748192083265,0.3848315678669965,0.3912477777101984,106
RL,0.28951022629202583,0.3143148707529248,0.3147245309206467,106
HRL,0.1820834490723761,0.2217923558092509,0.22257635718690044,106
GL,0.2448180415955683,0.3049477517362835,0.3318734377502368,106
LW,0.2785472015956697,0.3501883429787131,0.3501883429787201,106
HSIC,0.2858057075297298,0.2654079726588992,0.253419958221119,106
MKTX,0.2706296228402529,0.3666065026747596,0.3680221528287808,106
MTCH,0.3921157670474056,0.39342914865796347,0.39459489897294975,106
FRT,0.15665132308891538,0.17193879657645605,0.1769377411565661,106
TFX,0.2658602813152002,0.285588255270707,0.2888771016097667,106
WYNN,0.2753324263283791,0.329847770804397,0.33189369979623634,106
AOS,0.2494876781780683,0.2528062309508412,0.25525608974057284,106
CPB,0.1699551609639488,0.18903885711396795,0.18903885711398938,106
IVZ,0.31824618757798667,0.3217778180413412,0.32183980895202374,106
APA,0.3855486622885624,0.3855486622885624,0.3855486622885623,106
MGM,0.2994215221093956,0.3479355021155234,0.34850323642334397,106
MOS,0.35739102996975947,0.35566087225964566,0.3540410479062832,106
HAS,0.29085374642207673,0.3493196871525611,0.34978151250412404,106
HII,0.19360928525395563,0.2612048901412668,0.2685990519437793,106
CE,0.27285355024265007,0.3719535856937929,0.3727678368165772,106
CZR,0.4089624168425284,0.4089624168425284,0.4089624168425284,106
BWA,0.277093675437976,0.2770936754379825,0.2770936754379826,106
WBA,0.5171882602483969,0.5376731018743917,0.5229441910853064,106
DVA,0.25395246804185867,0.3214098982300859,0.32286763162104276,106
PARA,0.3745210850641797,0.44954028915425076,0.4708488775215982,106
BEN,0.28012986396971845,0.2889929646451413,0.2889929646451511,106
FMC,0.34908695140866336,0.36056394496538857,0.36011694588236587,106
MHK,0.36392432674098707,0.410886542053851,0.41088654205390435,106
FOX,0.20311747095478694,0.20311747095491134,0.20311747095491997,106
NWS,0.20021064194764568,0.2464931781941438,0.247109139517479,106
QQQ,0.1837705064310895,0.18377050643108947,0.18377050643108944,106
SPY,0.12681734499339284,0.12956382748942083,0.13003805951675934,106
