Ticker,Volatility,NbWeek,Hurst,c
HSY,0.2094599149139308,105,0.4990428835368205,1.7751401630129224
PFE,0.20895341503627143,105,0.7283632487241518,0.8348767041571744
STZ,0.20882594352605327,105,0.4590034513830771,1.3423204511219595
EXPD,0.2084944910168037,105,0.3920115713103478,1.4319617949844194
PPG,0.2084820017730875,105,0.32023541024047647,1.777475525357867
J,0.2084412826548003,105,0.6137869844361677,0.7781624765333626
CBOE,0.20808633451001202,105,0.7591626133833064,0.7136129219291929
RTX,0.20669943292446127,105,0.6647466948340829,0.8491494048442734
AME,0.20664396989878644,105,0.5229976046984695,1.158424760885096
TMO,0.20627700391869921,105,0.4757718617552804,1.2884258951923746
ROST,0.20522390918191877,105,0.6211423032863624,0.9024159316756469
WRB,0.20483387615045598,105,0.6286303599406616,1.0373840736528996
FOXA,0.2047102716486295,105,0.5781424159242742,1.0957025528963662
PTC,0.20451406598280736,105,0.7143389489003192,0.6833455065764928
IEX,0.20429468626683803,105,0.3649234764161728,1.7384024741039135
CPB,0.20383784675533637,105,0.5153843797616956,1.3594141755987708
MCK,0.2036207265152442,105,0.6202295690273855,1.0753804248924637
FRT,0.20350724226989542,105,0.5120096571344079,1.0283393759806474
AVB,0.20322360705113282,105,0.5976295686230255,0.9994431616631326
AON,0.20282857695745846,105,0.472213410834027,1.209628307279383
FOX,0.20281555280400723,105,0.5790980126911273,1.1583198937509902
AIG,0.2027276631486256,105,0.6402876480797322,0.9311001974746047
GL,0.20263487998839988,105,0.3864568916146968,1.8023521946069425
OTIS,0.20248282831844835,105,0.5117026075041823,1.0954825086609605
UNP,0.20232059413248304,105,0.510192108526788,1.1606924953070357
EIX,0.20230878259221863,105,0.5142898911914169,1.1803184917692873
CAH,0.20215226766473848,105,0.6947999035541955,0.8149641605938897
SRE,0.201891140754858,105,0.5802985733360387,0.8370011927694215
WMB,0.20108054445006474,105,0.8115448993572726,0.6024883216304365
KDP,0.20034586005809804,105,0.4996540534363245,1.307420149679344
MDLZ,0.1997716032860911,105,0.3121060999085778,2.3190081961203615
LIN,0.1993588693040326,105,0.7215570523144552,0.6377781138980708
PEG,0.19919832203206156,105,0.6482323998921792,0.9061226541260465
REG,0.19906969245587314,105,0.5097948240768773,1.1406866980103576
GILD,0.19845675979585842,105,0.5248466166209143,1.0452765497358774
BR,0.19805548626835376,105,0.8017856310638747,0.5295767965327687
FDS,0.1980178006047261,105,0.44235524188403885,1.1562069621059858
ABBV,0.19768097823038358,105,0.48951082012522973,1.3236307931853113
COR,0.1971024667585629,105,0.6751300538298589,0.9368762675266387
ZBH,0.19692696253242473,105,0.4901291486790103,1.3096901708119462
TDY,0.1964051490562689,105,0.4342282176302771,1.3076013136287246
EXC,0.1956950179822369,105,0.389733365923579,1.305418212518994
ABT,0.19447359283309534,105,0.40466243593391077,1.5347141381736813
KMI,0.19401555816400756,105,0.7368853986443908,0.6226883107452384
XEL,0.19390964610001243,105,0.43038351220855664,1.8093125174853661
MO,0.19363073671214467,105,0.6255322348646102,0.8182863504751764
ETR,0.19325579707682036,105,0.6683199649898063,0.7998205327944364
PNW,0.1931923098568908,105,0.5419339688429881,1.0180061427046971
BRO,0.19294856781164166,105,0.7881825534549047,0.666958759943899
EVRG,0.19282873976590006,105,0.542510791478869,1.0445527549424405
ORLY,0.1926100820858402,105,0.6724891081944014,0.7514848166084619
JKHY,0.1924072445256006,105,0.4979991817640188,1.1194001887089153
O,0.1904248713389899,105,0.5025524328728592,1.4049654803928608
KHC,0.19017670792382324,105,0.3990887402719628,1.7884917646491307
PM,0.18991996086025123,105,0.5842053567566701,0.9932495142469888
COST,0.18923372345509964,105,0.873553207716978,0.557501102233971
CSCO,0.18850868593262954,105,0.44363178905789125,1.3268889807840285
LH,0.18821959235792704,105,0.45063517715859336,1.3699960149111812
HLT,0.18804005061778734,105,0.762955107138014,0.7519819107154925
ITW,0.1875761483299816,105,0.4728975960878444,1.1172942913323638
HON,0.18754332852182393,105,0.4695937881012464,1.16999641784351
AEP,0.18744664764770735,105,0.602241496007864,0.94123269131045
PAYX,0.18711198717209607,105,0.5871070361142233,0.8475041074343743
AVY,0.18643826020088455,105,0.6030943146158677,0.8130056169490305
YUM,0.18624806363894636,105,0.4335710518994736,1.161268688743696
QQQ,0.18524483244482087,105,0.785002056574588,0.7248211723552949
GIS,0.18440857781856376,105,0.4090424790186608,2.2434636949035975
AEE,0.18418215139603245,105,0.48686713728141456,1.2520825699799567
AJG,0.18401005707733234,105,0.7209958780887545,0.7476083203326656
MRK,0.1834116608396195,105,0.39404927176332244,1.7270530567674962
VRSK,0.1817065432693028,105,0.685492395201903,0.8969110879390323
PCG,0.18087899184768746,105,0.4713104200349523,1.2880044078894364
SYY,0.18037495630755812,105,0.5219847021828158,1.0522324922875899
CNP,0.18037122714703874,105,0.344650320738447,1.672732176644651
FI,0.17991583569104064,105,0.7090287473117167,1.005556126336639
FE,0.17881728625889126,105,0.5321726525743659,0.9966292451503813
ED,0.1784945041702522,105,0.4310972789584407,1.3935841094690584
KR,0.17794769543827527,105,0.5668248208593843,0.9446640472117072
MSI,0.17772577095970826,105,0.7203715133978883,0.8268969080383461
ADP,0.1773972656897314,105,0.5650456457964304,0.9588727147428485
PPL,0.17709997813427913,105,0.5770071564614375,1.0973854855841494
HOLX,0.17657172332090795,105,0.49180316502677884,1.247843247114313
WEC,0.17571383722288705,105,0.48519954139023524,1.2148112969101477
DTE,0.1756168201986234,105,0.5693036672212533,0.9466609661871933
LNT,0.17518992066562009,105,0.4948358706300724,1.1168201640728685
VRSN,0.1743341322639162,105,0.5005273466117974,1.1318091835962685
MCD,0.17352609028852514,105,0.45485497761034166,1.373855597626806
SO,0.17265073790497457,105,0.5872217870134381,0.995504744744947
GD,0.1725385745297485,105,0.7048026429944576,0.6849301828775488
BDX,0.1704668128661553,105,0.42065594436338566,1.3185481579104577
DGX,0.17018872526798512,105,0.4312795861358713,1.7579243345416868
DUK,0.17011884312880785,105,0.5770710754557452,0.9801688137285759
CB,0.16947297687169557,105,0.6271521409627713,0.9858743004061552
CLX,0.16902497781910228,105,0.4991730627161424,1.3089255983725645
CMS,0.16851658958735624,105,0.566347271819534,0.9324640826475133
L,0.1676013372850727,105,0.7106127861796563,0.7353708924251228
BSX,0.167083037849571,105,0.7833189461495156,0.663163642813678
